0.002122, 0.002122 
0.002147, 0.002147 
0.002171, 0.002171 
0.002196, 0.002196 
0.002221, 0.002221 
0.002245, 0.002245 
0.002270, 0.002270 
0.002295, 0.002295 
0.002319, 0.002319 
0.002344, 0.002344 
0.002369, 0.002369 
0.002393, 0.002393 
0.002418, 0.002418 
0.002443, 0.002443 
0.002467, 0.002467 
0.002492, 0.002492 
0.002517, 0.002517 
0.002541, 0.002541 
0.002566, 0.002566 
0.002591, 0.002591 
0.002615, 0.002615 
0.002640, 0.002640 
0.002665, 0.002665 
0.002689, 0.002689 
0.002714, 0.002714 
0.002739, 0.002739 
0.002763, 0.002763 
0.002788, 0.002788 
0.002813, 0.002813 
0.002837, 0.002837 
0.002862, 0.002862 
0.002887, 0.002887 
0.002912, 0.002912 
0.002936, 0.002936 
0.002961, 0.002961 
0.002986, 0.002986 
0.003010, 0.003010 
0.003035, 0.003035 
0.003060, 0.003060 
0.003084, 0.003084 
0.003109, 0.003109 
0.003134, 0.003134 
0.003158, 0.003158 
0.003183, 0.003183 
0.003208, 0.003208 
0.003232, 0.003232 
0.003257, 0.003257 
0.003282, 0.003282 
0.003306, 0.003306 
0.003331, 0.003331 
0.003356, 0.003356 
0.003380, 0.003380 
0.003405, 0.003405 
0.003430, 0.003430 
0.003454, 0.003454 
0.003479, 0.003479 
0.003504, 0.003504 
0.003528, 0.003528 
0.003553, 0.003553 
0.003578, 0.003578 
0.003602, 0.003602 
0.003627, 0.003627 
0.003652, 0.003652 
0.003676, 0.003676 
0.003701, 0.003701 
0.003726, 0.003726 
0.003750, 0.003750 
0.003775, 0.003775 
0.003800, 0.003800 
0.003824, 0.003824 
0.003849, 0.003849 
0.003874, 0.003874 
0.003898, 0.003898 
0.003923, 0.003923 
0.003948, 0.003948 
0.003972, 0.003972 
0.003997, 0.003997 
0.004022, 0.004022 
0.004046, 0.004046 
0.004071, 0.004071 
0.004096, 0.004096 
0.004121, 0.004121 
0.004145, 0.004145 
0.004170, 0.004170 
0.004195, 0.004195 
0.004219, 0.004219 
0.004244, 0.004244 
0.004269, 0.004269 
0.004293, 0.004293 
0.004318, 0.004318 
0.004343, 0.004343 
0.004367, 0.004367 
0.004392, 0.004392 
0.004417, 0.004417 
0.004441, 0.004441 
0.004466, 0.004466 
0.004491, 0.004491 
0.004515, 0.004515 
0.004540, 0.004540 
0.004565, 0.004565 
0.004589, 0.004589 
0.004614, 0.004614 
0.004639, 0.004639 
0.004663, 0.004663 
0.004688, 0.004688 
0.004713, 0.004713 
0.004737, 0.004737 
0.004762, 0.004762 
0.004787, 0.004787 
0.004811, 0.004811 
0.004836, 0.004836 
0.004861, 0.004861 
0.004885, 0.004885 
0.004910, 0.004910 
0.004935, 0.004935 
0.004959, 0.004959 
0.004984, 0.004984 
0.005009, 0.005009 
0.005033, 0.005033 
0.005058, 0.005058 
0.005083, 0.005083 
0.005107, 0.005107 
0.005132, 0.005132 
0.005157, 0.005157 
0.005181, 0.005181 
0.005206, 0.005206 
0.005231, 0.005231 
0.005256, 0.005256 
0.005280, 0.005280 
0.005305, 0.005305 
0.005330, 0.005330 
0.005354, 0.005354 
0.005379, 0.005379 
0.005404, 0.005404 
0.005428, 0.005428 
0.005453, 0.005453 
0.005478, 0.005478 
0.005502, 0.005502 
0.005527, 0.005527 
0.005552, 0.005552 
0.005576, 0.005576 
0.005601, 0.005601 
0.005626, 0.005626 
0.005650, 0.005650 
0.005675, 0.005675 
0.005700, 0.005700 
0.005724, 0.005724 
0.005749, 0.005749 
0.005774, 0.005774 
0.005798, 0.005798 
0.005823, 0.005823 
0.005848, 0.005848 
0.005872, 0.005872 
0.005897, 0.005897 
0.005922, 0.005922 
0.005946, 0.005946 
0.005971, 0.005971 
0.005996, 0.005996 
0.006020, 0.006020 
0.006045, 0.006045 
0.006070, 0.006070 
0.006094, 0.006094 
0.006119, 0.006119 
0.006144, 0.006144 
0.006168, 0.006168 
0.006193, 0.006193 
0.006218, 0.006218 
0.006242, 0.006242 
0.006267, 0.006267 
0.006292, 0.006292 
0.006316, 0.006316 
0.006341, 0.006341 
0.006366, 0.006366 
0.006391, 0.006391 
0.006415, 0.006415 
0.006440, 0.006440 
0.006465, 0.006465 
0.006489, 0.006489 
0.006514, 0.006514 
0.006539, 0.006539 
0.006563, 0.006563 
0.006588, 0.006588 
0.006613, 0.006613 
0.006637, 0.006637 
0.006662, 0.006662 
0.006687, 0.006687 
0.006711, 0.006711 
0.006736, 0.006736 
0.006761, 0.006761 
0.006785, 0.006785 
0.006810, 0.006810 
0.006835, 0.006835 
0.006859, 0.006859 
0.006884, 0.006884 
0.006909, 0.006909 
0.006933, 0.006933 
0.006958, 0.006958 
0.006983, 0.006983 
0.007007, 0.007007 
0.007032, 0.007032 
0.007057, 0.007057 
0.007081, 0.007081 
0.007106, 0.007106 
0.007131, 0.007131 
0.007155, 0.007155 
0.007180, 0.007180 
0.007205, 0.007205 
0.007229, 0.007229 
0.007254, 0.007254 
0.007279, 0.007279 
0.007303, 0.007303 
0.007328, 0.007328 
0.007353, 0.007353 
0.007377, 0.007377 
0.007402, 0.007402 
0.007427, 0.007427 
0.007451, 0.007451 
0.007476, 0.007476 
0.007501, 0.007501 
0.007525, 0.007525 
0.007550, 0.007550 
0.007575, 0.007575 
0.007600, 0.007600 
0.007624, 0.007624 
0.007649, 0.007649 
0.007674, 0.007674 
0.007698, 0.007698 
0.007723, 0.007723 
0.007748, 0.007748 
0.007772, 0.007772 
0.007797, 0.007797 
0.007822, 0.007822 
0.007846, 0.007846 
0.007871, 0.007871 
0.007896, 0.007896 
0.007920, 0.007920 
0.007945, 0.007945 
0.007970, 0.007970 
0.007994, 0.007994 
0.008019, 0.008019 
0.008044, 0.008044 
0.008068, 0.008068 
0.008093, 0.008093 
0.008118, 0.008118 
0.008142, 0.008142 
0.008167, 0.008167 
0.008192, 0.008192 
0.008216, 0.008216 
0.008241, 0.008241 
0.008266, 0.008266 
0.008290, 0.008290 
0.008315, 0.008315 
0.008340, 0.008340 
0.008364, 0.008364 
0.008389, 0.008389 
0.008414, 0.008414 
0.008438, 0.008438 
0.008463, 0.008463 
0.008488, 0.008488 
0.008512, 0.008512 
0.008537, 0.008537 
0.008562, 0.008562 
0.008586, 0.008586 
0.008611, 0.008611 
0.008636, 0.008636 
0.008660, 0.008660 
0.008685, 0.008685 
0.008710, 0.008710 
0.008735, 0.008735 
0.008759, 0.008759 
0.008784, 0.008784 
0.008809, 0.008809 
0.008833, 0.008833 
0.008858, 0.008858 
0.008883, 0.008883 
0.008907, 0.008907 
0.008932, 0.008932 
0.008957, 0.008957 
0.008981, 0.008981 
0.009006, 0.009006 
0.009031, 0.009031 
0.009055, 0.009055 
0.009080, 0.009080 
0.009105, 0.009105 
0.009129, 0.009129 
0.009154, 0.009154 
0.009179, 0.009179 
0.009203, 0.009203 
0.009228, 0.009228 
0.009253, 0.009253 
0.009277, 0.009277 
0.009302, 0.009302 
0.009327, 0.009327 
0.009351, 0.009351 
0.009376, 0.009376 
0.009401, 0.009401 
0.009425, 0.009425 
0.009450, 0.009450 
0.009475, 0.009475 
0.009499, 0.009499 
0.009524, 0.009524 
0.009549, 0.009549 
0.009573, 0.009573 
0.009598, 0.009598 
0.009623, 0.009623 
0.009647, 0.009647 
0.009672, 0.009672 
0.009697, 0.009697 
0.009721, 0.009721 
0.009746, 0.009746 
0.009771, 0.009771 
0.009795, 0.009795 
0.009820, 0.009820 
0.009845, 0.009845 
0.009870, 0.009870 
0.009894, 0.009894 
0.009919, 0.009919 
0.009944, 0.009944 
0.009968, 0.009968 
0.009993, 0.009993 
0.010018, 0.010018 
0.010042, 0.010042 
0.010067, 0.010067 
0.010092, 0.010092 
0.010116, 0.010116 
0.010141, 0.010141 
0.010166, 0.010166 
0.010190, 0.010190 
0.010215, 0.010215 
0.010240, 0.010240 
0.010264, 0.010264 
0.010289, 0.010289 
0.010314, 0.010314 
0.010338, 0.010338 
0.010363, 0.010363 
0.010388, 0.010388 
0.010412, 0.010412 
0.010437, 0.010437 
0.010462, 0.010462 
0.010486, 0.010486 
0.010511, 0.010511 
0.010536, 0.010536 
0.010560, 0.010560 
0.010585, 0.010585 
0.010610, 0.010610 
0.010634, 0.010634 
0.010659, 0.010659 
0.010684, 0.010684 
0.010708, 0.010708 
0.010733, 0.010733 
0.010758, 0.010758 
0.010782, 0.010782 
0.010807, 0.010807 
0.010832, 0.010832 
0.010856, 0.010856 
0.010881, 0.010881 
0.010906, 0.010906 
0.010930, 0.010930 
0.010955, 0.010955 
0.010980, 0.010980 
0.011004, 0.011004 
0.011029, 0.011029 
0.011054, 0.011054 
0.011079, 0.011079 
0.011103, 0.011103 
0.011128, 0.011128 
0.011153, 0.011153 
0.011177, 0.011177 
0.011202, 0.011202 
0.011227, 0.011227 
0.011251, 0.011251 
0.011276, 0.011276 
0.011301, 0.011301 
0.011325, 0.011325 
0.011350, 0.011350 
0.011375, 0.011375 
0.011399, 0.011399 
0.011424, 0.011424 
0.011449, 0.011449 
0.011473, 0.011473 
0.011498, 0.011498 
0.011523, 0.011523 
0.011547, 0.011547 
0.011572, 0.011572 
0.011597, 0.011597 
0.011621, 0.011621 
0.011646, 0.011646 
0.011671, 0.011671 
0.011695, 0.011695 
0.011720, 0.011720 
0.011745, 0.011745 
0.011769, 0.011769 
0.011794, 0.011794 
0.011819, 0.011819 
0.011843, 0.011843 
0.011868, 0.011868 
0.011893, 0.011893 
0.011917, 0.011917 
0.011942, 0.011942 
0.011967, 0.011967 
0.011991, 0.011991 
0.012016, 0.012016 
0.012041, 0.012041 
0.012065, 0.012065 
0.012090, 0.012090 
0.012115, 0.012115 
0.012139, 0.012139 
0.012164, 0.012164 
0.012189, 0.012189 
0.012214, 0.012214 
0.012238, 0.012238 
0.012263, 0.012263 
0.012288, 0.012288 
0.012312, 0.012312 
0.012337, 0.012337 
0.012362, 0.012362 
0.012386, 0.012386 
0.012411, 0.012411 
0.012436, 0.012436 
0.012460, 0.012460 
0.012485, 0.012485 
0.012510, 0.012510 
0.012534, 0.012534 
0.012559, 0.012559 
0.012584, 0.012584 
0.012608, 0.012608 
0.012633, 0.012633 
0.012658, 0.012658 
0.012682, 0.012682 
0.012707, 0.012707 
0.012732, 0.012732 
0.012756, 0.012756 
0.012781, 0.012781 
0.012806, 0.012806 
0.012830, 0.012830 
0.012855, 0.012855 
0.012880, 0.012880 
0.012904, 0.012904 
0.012929, 0.012929 
0.012954, 0.012954 
0.012978, 0.012978 
0.013003, 0.013003 
0.013028, 0.013028 
0.013052, 0.013052 
0.013077, 0.013077 
0.013102, 0.013102 
0.013126, 0.013126 
0.013151, 0.013151 
0.013176, 0.013176 
0.013200, 0.013200 
0.013225, 0.013225 
0.013250, 0.013250 
0.013274, 0.013274 
0.013299, 0.013299 
0.013324, 0.013324 
0.013348, 0.013348 
0.013373, 0.013373 
0.013398, 0.013398 
0.013423, 0.013423 
0.013447, 0.013447 
0.013472, 0.013472 
0.013497, 0.013497 
0.013521, 0.013521 
0.013546, 0.013546 
0.013571, 0.013571 
0.013595, 0.013595 
0.013620, 0.013620 
0.013645, 0.013645 
0.013669, 0.013669 
0.013694, 0.013694 
0.013719, 0.013719 
0.013743, 0.013743 
0.013768, 0.013768 
0.013793, 0.013793 
0.013817, 0.013817 
0.013842, 0.013842 
0.013867, 0.013867 
0.013891, 0.013891 
0.013916, 0.013916 
0.013941, 0.013941 
0.013965, 0.013965 
0.013990, 0.013990 
0.014015, 0.014015 
0.014039, 0.014039 
0.014064, 0.014064 
0.014089, 0.014089 
0.014113, 0.014113 
0.014138, 0.014138 
0.014163, 0.014163 
0.014187, 0.014187 
0.014212, 0.014212 
0.014237, 0.014237 
0.014261, 0.014261 
0.014286, 0.014286 
0.014311, 0.014311 
0.014335, 0.014335 
0.014360, 0.014360 
0.014385, 0.014385 
0.014409, 0.014409 
0.014434, 0.014434 
0.014459, 0.014459 
0.014483, 0.014483 
0.014508, 0.014508 
0.014533, 0.014533 
0.014558, 0.014558 
0.014582, 0.014582 
0.014607, 0.014607 
0.014632, 0.014632 
0.014656, 0.014656 
0.014681, 0.014681 
0.014706, 0.014706 
0.014730, 0.014730 
0.014755, 0.014755 
0.014780, 0.014780 
0.014804, 0.014804 
0.014829, 0.014829 
0.014854, 0.014854 
0.014878, 0.014878 
0.014903, 0.014903 
0.014928, 0.014928 
0.014952, 0.014952 
0.014977, 0.014977 
0.015002, 0.015002 
0.015026, 0.015026 
0.015051, 0.015051 
0.015076, 0.015076 
0.015100, 0.015100 
0.015125, 0.015125 
0.015150, 0.015150 
0.015174, 0.015174 
0.015199, 0.015199 
0.015224, 0.015224 
0.015248, 0.015248 
0.015273, 0.015273 
0.015298, 0.015298 
0.015322, 0.015322 
0.015347, 0.015347 
0.015372, 0.015372 
0.015396, 0.015396 
0.015421, 0.015421 
0.015446, 0.015446 
0.015470, 0.015470 
0.015495, 0.015495 
0.015520, 0.015520 
0.015544, 0.015544 
0.015569, 0.015569 
0.015594, 0.015594 
0.015618, 0.015618 
0.015643, 0.015643 
0.015668, 0.015668 
0.015693, 0.015693 
0.015717, 0.015717 
0.015742, 0.015742 
0.015767, 0.015767 
0.015791, 0.015791 
0.015816, 0.015816 
0.015841, 0.015841 
0.015865, 0.015865 
0.015890, 0.015890 
0.015915, 0.015915 
0.015939, 0.015939 
0.015964, 0.015964 
0.015989, 0.015989 
0.016013, 0.016013 
0.016038, 0.016038 
0.016063, 0.016063 
0.016087, 0.016087 
0.016112, 0.016112 
0.016137, 0.016137 
0.016161, 0.016161 
0.016186, 0.016186 
0.016211, 0.016211 
0.016235, 0.016235 
0.016260, 0.016260 
0.016285, 0.016285 
0.016309, 0.016309 
0.016334, 0.016334 
0.016359, 0.016359 
0.016383, 0.016383 
0.016408, 0.016408 
0.016433, 0.016433 
0.016457, 0.016457 
0.016482, 0.016482 
0.016507, 0.016507 
0.016531, 0.016531 
0.016556, 0.016556 
0.016581, 0.016581 
0.016605, 0.016605 
0.016630, 0.016630 
0.016655, 0.016655 
0.016679, 0.016679 
0.016704, 0.016704 
0.016729, 0.016729 
0.016753, 0.016753 
0.016778, 0.016778 
0.016803, 0.016803 
0.016827, 0.016827 
0.016852, 0.016852 
0.016877, 0.016877 
0.016902, 0.016902 
0.016926, 0.016926 
0.016951, 0.016951 
0.016976, 0.016976 
0.017000, 0.017000 
0.017025, 0.017025 
0.017050, 0.017050 
0.017074, 0.017074 
0.017099, 0.017099 
0.017124, 0.017124 
0.017148, 0.017148 
0.017173, 0.017173 
0.017198, 0.017198 
0.017222, 0.017222 
0.017247, 0.017247 
0.017272, 0.017272 
0.017296, 0.017296 
0.017321, 0.017321 
0.017346, 0.017346 
0.017370, 0.017370 
0.017395, 0.017395 
0.017420, 0.017420 
0.017444, 0.017444 
0.017469, 0.017469 
0.017494, 0.017494 
0.017518, 0.017518 
0.017543, 0.017543 
0.017568, 0.017568 
0.017592, 0.017592 
0.017617, 0.017617 
0.017642, 0.017642 
0.017666, 0.017666 
0.017691, 0.017691 
0.017716, 0.017716 
0.017740, 0.017740 
0.017765, 0.017765 
0.017790, 0.017790 
0.017814, 0.017814 
0.017839, 0.017839 
0.017864, 0.017864 
0.017888, 0.017888 
0.017913, 0.017913 
0.017938, 0.017938 
0.017962, 0.017962 
0.017987, 0.017987 
0.018012, 0.018012 
0.018036, 0.018036 
0.018061, 0.018061 
0.018086, 0.018086 
0.018111, 0.018111 
0.018135, 0.018135 
0.018160, 0.018160 
0.018185, 0.018185 
0.018209, 0.018209 
0.018234, 0.018234 
0.018259, 0.018259 
0.018283, 0.018283 
0.018308, 0.018308 
0.018333, 0.018333 
0.018357, 0.018357 
0.018382, 0.018382 
0.018407, 0.018407 
0.018431, 0.018431 
0.018456, 0.018456 
0.018481, 0.018481 
0.018505, 0.018505 
0.018530, 0.018530 
0.018555, 0.018555 
0.018579, 0.018579 
0.018604, 0.018604 
0.018629, 0.018629 
0.018653, 0.018653 
0.018678, 0.018678 
0.018703, 0.018703 
0.018727, 0.018727 
0.018752, 0.018752 
0.018777, 0.018777 
0.018801, 0.018801 
0.018826, 0.018826 
0.018851, 0.018851 
0.018875, 0.018875 
0.018900, 0.018900 
0.018925, 0.018925 
0.018949, 0.018949 
0.018974, 0.018974 
0.018999, 0.018999 
0.019023, 0.019023 
0.019048, 0.019048 
0.019073, 0.019073 
0.019097, 0.019097 
0.019122, 0.019122 
0.019147, 0.019147 
0.019171, 0.019171 
0.019196, 0.019196 
0.019221, 0.019221 
0.019246, 0.019246 
0.019270, 0.019270 
0.019295, 0.019295 
0.019320, 0.019320 
0.019344, 0.019344 
0.019369, 0.019369 
0.019394, 0.019394 
0.019418, 0.019418 
0.019443, 0.019443 
0.019468, 0.019468 
0.019492, 0.019492 
0.019517, 0.019517 
0.019542, 0.019542 
0.019566, 0.019566 
0.019591, 0.019591 
0.019616, 0.019616 
0.019640, 0.019640 
0.019665, 0.019665 
0.019690, 0.019690 
0.019714, 0.019714 
0.019739, 0.019739 
0.019764, 0.019764 
0.019788, 0.019788 
0.019813, 0.019813 
0.019838, 0.019838 
0.019862, 0.019862 
0.019887, 0.019887 
0.019912, 0.019912 
0.019936, 0.019936 
0.019961, 0.019961 
0.019986, 0.019986 
0.020010, 0.020010 
0.020035, 0.020035 
0.020060, 0.020060 
0.020084, 0.020084 
0.020109, 0.020109 
0.020134, 0.020134 
0.020158, 0.020158 
0.020183, 0.020183 
0.020208, 0.020208 
0.020232, 0.020232 
0.020257, 0.020257 
0.020282, 0.020282 
0.020306, 0.020306 
0.020331, 0.020331 
0.020356, 0.020356 
0.020380, 0.020380 
0.020405, 0.020405 
0.020430, 0.020430 
0.020455, 0.020455 
0.020479, 0.020479 
0.020504, 0.020504 
0.020529, 0.020529 
0.020553, 0.020553 
0.020578, 0.020578 
0.020603, 0.020603 
0.020627, 0.020627 
0.020652, 0.020652 
0.020677, 0.020677 
0.020701, 0.020701 
0.020726, 0.020726 
0.020751, 0.020751 
0.020775, 0.020775 
0.020800, 0.020800 
0.020825, 0.020825 
0.020849, 0.020849 
0.020874, 0.020874 
0.020899, 0.020899 
0.020923, 0.020923 
0.020948, 0.020948 
0.020973, 0.020973 
0.020997, 0.020997 
0.021022, 0.021022 
0.021047, 0.021047 
0.021071, 0.021071 
0.021096, 0.021096 
0.021121, 0.021121 
0.021145, 0.021145 
0.021170, 0.021170 
0.021195, 0.021195 
0.021219, 0.021219 
0.021244, 0.021244 
0.021269, 0.021269 
0.021293, 0.021293 
0.021318, 0.021318 
0.021343, 0.021343 
0.021367, 0.021367 
0.021392, 0.021392 
0.021417, 0.021417 
0.021441, 0.021441 
0.021466, 0.021466 
0.021491, 0.021491 
0.021515, 0.021515 
0.021540, 0.021540 
0.021565, 0.021565 
0.021589, 0.021589 
0.021614, 0.021614 
0.021639, 0.021639 
0.021664, 0.021664 
0.021688, 0.021688 
0.021713, 0.021713 
0.021738, 0.021738 
0.021762, 0.021762 
0.021787, 0.021787 
0.021812, 0.021812 
0.021836, 0.021836 
0.021861, 0.021861 
0.021886, 0.021886 
0.021910, 0.021910 
0.021935, 0.021935 
0.021960, 0.021960 
0.021984, 0.021984 
0.022009, 0.022009 
0.022034, 0.022034 
0.022058, 0.022058 
0.022083, 0.022083 
0.022108, 0.022108 
0.022132, 0.022132 
0.022157, 0.022157 
0.022182, 0.022182 
0.022206, 0.022206 
0.022231, 0.022231 
0.022256, 0.022256 
0.022280, 0.022280 
0.022305, 0.022305 
0.022330, 0.022330 
0.022354, 0.022354 
0.022379, 0.022379 
0.022404, 0.022404 
0.022428, 0.022428 
0.022453, 0.022453 
0.022478, 0.022478 
0.022502, 0.022502 
0.022527, 0.022527 
0.022552, 0.022552 
0.022576, 0.022576 
0.022601, 0.022601 
0.022626, 0.022626 
0.022650, 0.022650 
0.022675, 0.022675 
0.022700, 0.022700 
0.022724, 0.022724 
0.022749, 0.022749 
0.022774, 0.022774 
0.022798, 0.022798 
0.022823, 0.022823 
0.022848, 0.022848 
0.022873, 0.022873 
0.022897, 0.022897 
0.022922, 0.022922 
0.022947, 0.022947 
0.022971, 0.022971 
0.022996, 0.022996 
0.023021, 0.023021 
0.023045, 0.023045 
0.023070, 0.023070 
0.023095, 0.023095 
0.023119, 0.023119 
0.023144, 0.023144 
0.023169, 0.023169 
0.023193, 0.023193 
0.023218, 0.023218 
0.023243, 0.023243 
0.023267, 0.023267 
0.023292, 0.023292 
0.023317, 0.023317 
0.023341, 0.023341 
0.023366, 0.023366 
0.023391, 0.023391 
0.023415, 0.023415 
0.023440, 0.023440 
0.023465, 0.023465 
0.023489, 0.023489 
0.023514, 0.023514 
0.023539, 0.023539 
0.023563, 0.023563 
0.023588, 0.023588 
0.023613, 0.023613 
0.023637, 0.023637 
0.023662, 0.023662 
0.023687, 0.023687 
0.023711, 0.023711 
0.023736, 0.023736 
0.023761, 0.023761 
0.023785, 0.023785 
0.023810, 0.023810 
0.023835, 0.023835 
0.023859, 0.023859 
0.023884, 0.023884 
0.023909, 0.023909 
0.023933, 0.023933 
0.023958, 0.023958 
0.023983, 0.023983 
0.024007, 0.024007 
0.024032, 0.024032 
0.024057, 0.024057 
0.024082, 0.024082 
0.024106, 0.024106 
0.024131, 0.024131 
0.024156, 0.024156 
0.024180, 0.024180 
0.024205, 0.024205 
0.024230, 0.024230 
0.024254, 0.024254 
0.024279, 0.024279 
0.024304, 0.024304 
0.024328, 0.024328 
0.024353, 0.024353 
0.024378, 0.024378 
0.024402, 0.024402 
0.024427, 0.024427 
0.024452, 0.024452 
0.024476, 0.024476 
0.024501, 0.024501 
0.024526, 0.024526 
0.024550, 0.024550 
0.024575, 0.024575 
0.024600, 0.024600 
0.024624, 0.024624 
0.024649, 0.024649 
0.024674, 0.024674 
0.024698, 0.024698 
0.024723, 0.024723 
0.024748, 0.024748 
0.024772, 0.024772 
0.024797, 0.024797 
0.024822, 0.024822 
0.024846, 0.024846 
0.024871, 0.024871 
0.024896, 0.024896 
0.024920, 0.024920 
0.024945, 0.024945 
0.024970, 0.024970 
0.024994, 0.024994 
0.025019, 0.025019 
0.025044, 0.025044 
0.025068, 0.025068 
0.025093, 0.025093 
0.025118, 0.025118 
0.025142, 0.025142 
0.025167, 0.025167 
0.025192, 0.025192 
0.025216, 0.025216 
0.025241, 0.025241 
0.025266, 0.025266 
0.025291, 0.025291 
0.025315, 0.025315 
0.025340, 0.025340 
0.025365, 0.025365 
0.025389, 0.025389 
0.025414, 0.025414 
0.025439, 0.025439 
0.025463, 0.025463 
0.025488, 0.025488 
0.025513, 0.025513 
0.025537, 0.025537 
0.025562, 0.025562 
0.025587, 0.025587 
0.025611, 0.025611 
0.025636, 0.025636 
0.025661, 0.025661 
0.025685, 0.025685 
0.025710, 0.025710 
0.025735, 0.025735 
0.025759, 0.025759 
0.025784, 0.025784 
0.025809, 0.025809 
0.025833, 0.025833 
0.025858, 0.025858 
0.025883, 0.025883 
0.025907, 0.025907 
0.025932, 0.025932 
0.025957, 0.025957 
0.025981, 0.025981 
0.026006, 0.026006 
0.026031, 0.026031 
0.026055, 0.026055 
0.026080, 0.026080 
0.026105, 0.026105 
0.026129, 0.026129 
0.026154, 0.026154 
0.026179, 0.026179 
0.026203, 0.026203 
0.026228, 0.026228 
0.026253, 0.026253 
0.026277, 0.026277 
0.026302, 0.026302 
0.026327, 0.026327 
0.026351, 0.026351 
0.026376, 0.026376 
0.026401, 0.026401 
0.026425, 0.026425 
0.026450, 0.026450 
0.026475, 0.026475 
0.026500, 0.026500 
0.026524, 0.026524 
0.026549, 0.026549 
0.026574, 0.026574 
0.026598, 0.026598 
0.026623, 0.026623 
0.026648, 0.026648 
0.026672, 0.026672 
0.026697, 0.026697 
0.026722, 0.026722 
0.026746, 0.026746 
0.026771, 0.026771 
0.026796, 0.026796 
0.026820, 0.026820 
0.026845, 0.026845 
0.026870, 0.026870 
0.026894, 0.026894 
0.026919, 0.026919 
0.026944, 0.026944 
0.026968, 0.026968 
0.026993, 0.026993 
0.027018, 0.027018 
0.027042, 0.027042 
0.027067, 0.027067 
0.027092, 0.027092 
0.027116, 0.027116 
0.027141, 0.027141 
0.027166, 0.027166 
0.027190, 0.027190 
0.027215, 0.027215 
0.027240, 0.027240 
0.027264, 0.027264 
0.027289, 0.027289 
0.027314, 0.027314 
0.027338, 0.027338 
0.027363, 0.027363 
0.027388, 0.027388 
0.027412, 0.027412 
0.027437, 0.027437 
0.027462, 0.027462 
0.027486, 0.027486 
0.027511, 0.027511 
0.027536, 0.027536 
0.027560, 0.027560 
0.027585, 0.027585 
0.027610, 0.027610 
0.027634, 0.027634 
0.027659, 0.027659 
0.027684, 0.027684 
0.027709, 0.027709 
0.027733, 0.027733 
0.027758, 0.027758 
0.027783, 0.027783 
0.027807, 0.027807 
0.027832, 0.027832 
0.027857, 0.027857 
0.027881, 0.027881 
0.027906, 0.027906 
0.027931, 0.027931 
0.027955, 0.027955 
0.027980, 0.027980 
0.028005, 0.028005 
0.028029, 0.028029 
0.028054, 0.028054 
0.028079, 0.028079 
0.028103, 0.028103 
0.028128, 0.028128 
0.028153, 0.028153 
0.028177, 0.028177 
0.028202, 0.028202 
0.028227, 0.028227 
0.028251, 0.028251 
0.028276, 0.028276 
0.028301, 0.028301 
0.028325, 0.028325 
0.028350, 0.028350 
0.028375, 0.028375 
0.028399, 0.028399 
0.028424, 0.028424 
0.028449, 0.028449 
0.028473, 0.028473 
0.028498, 0.028498 
0.028523, 0.028523 
0.028547, 0.028547 
0.028572, 0.028572 
0.028597, 0.028597 
0.028621, 0.028621 
0.028646, 0.028646 
0.028671, 0.028671 
0.028695, 0.028695 
0.028720, 0.028720 
0.028745, 0.028745 
0.028769, 0.028769 
